HstNummer;Name mit Ort;Name ohne Ort;Ort;GKZ;Globale ID;Tarifgebiete;MVTT X;MVTT Y;WGS84 X;WGS84 Y
2135;Kirchheim, Gymnasium;Gymnasium;Kirchheim b München;9184131;de:09184:2135;6;4482189;823420;48,16697656;11,7591061
2136;Kirchheim, Hausen;Hausen;Kirchheim b München;9184131;de:09184:2136;6;4480897;822592;48,17438533;11,74169972
2137;Kirchheim, Am Brunnen;Am Brunnen;Kirchheim b München;9184131;de:09184:2137;6;4481438;822458;48,1756065;11,74896786
2138;Kirchheim, Rathaus;Rathaus;Kirchheim b München;9184131;de:09184:2138;6,7;4481823;822351;48,17657993;11,75413992
2139;Kirchheim, Herzogen Wege;Herzogen Wege;Kirchheim b München;9184131;de:09184:2139;6;4481894;822701;48,17343434;11,75510954
2140;Haar;Haar;Haar (b München);9184123;de:09184:2140;4,5;4480038;829639;48,11098341;11,73048124
2141;Heimstetten, Ammerthalstraße;Ammerthalstraße;Heimstetten;9184131;de:09184:2141;5;4481380;825041;48,15237528;11,7483014
2142;Kirchheim, Dieselstraße;Dieselstraße;Kirchheim b München;9184131;de:09184:2142;6,7;4482519;822495;48,17530449;11,76350433
2143;Gronsdorf, Sofienstr.;Sofienstraße;Gronsdorf b München;9184123;de:09184:2143;4;4477934;828531;48,12087838;11,70216936
2143;Gronsdorf, Sophienstr.;Sophienstr.;Gronsdorf b München;9184123;de:09184:2143;4;4477934;828531;48,12087838;11,70216936
2144;Feldkirchen, Zeppelinstraße;Zeppelinstraße;Feldkirchen (b Mchn);9184118;de:09184:2144;4,5;4479919;825502;48,14818483;11,72868775
2145;Gronsdorf, Kirche;Kirche;Gronsdorf b München;9184123;de:09184:2145;4;4478447;828484;48,12131867;11,70905733
2146;Feldkirchen, Jahnstraße;Jahnstraße;Feldkirchen (b Mchn);9184118;de:09184:2146;4,5;4480149;825913;48,14449584;11,73179785
2147;Salmdorf, Kirche;Kirche;Salmdorf;9184123;de:09184:2147;4;4479022;827444;48,13069092;11,71672919
2148;Ottendichl, A.-Stifter-Str.;Adalbert-Stifter-Straße;Ottendichl;9184123;de:09184:2148;5;4480583;827402;48,1311183;11,73769786
2149;Ottendichl, Kirche;Kirche;Ottendichl;9184123;de:09184:2149;5;4480800;827746;48,12803121;11,74062862
2150;Haar, IAK-Klinikum Mü.-Ost;IAK-Klinikum München-Ost;Haar (b München);9184123;de:09184:2150;4,5;4480900;829046;48,11634294;11,74203036
2150;Haar, IAK-Klinikum Mü.-Ost;IAK-Klinikum München-Ost;Haar (b München);9184123;de:09184:2150;4,5;4480900;829046;48,11634294;11,74203036
2151;Ottendichl, A.-Kasperbauer-Str;A.-Kasperbauer-Str;Ottendichl;9184123;de:09184:2151;5;4480696;827473;48,13048322;11,73921915
2152;Haar, IAK-Klinikum Mü.-Ost II;IAK-Klinikum München-Ost II;Haar (b München);9184123;de:09184:2152;4,5;4480497;829279;48,11423526;11,73662862
2152;Haar, Annelies-Kupper-Allee;Annelies-Kupper-Allee;Haar (b München);9184123;de:09184:2152;4,5;4480497;829279;48,11423526;11,73662862
2153;Haar, Sankt-Konrad-Straße;Sankt-Konrad-Straße;Haar (b München);9184123;de:09184:2153;4,5;4480013;829912;48,10852746;11,73015834
2154;Feldkirchen, Münchner Straße;Münchner Straße;Feldkirchen (b Mchn);9184118;de:09184:2154;4,5;4479905;825688;48,14651164;11,72850841
2155;Feldkirchen, Kapellenstraße;Kapellenstraße;Feldkirchen (b Mchn);9184118;de:09184:2155;4,5;4481130;825375;48,14936414;11,74495631
2156;Feldkirchen, Hohenlindner Str.;Hohenlindner Straße;Feldkirchen (b Mchn);9184118;de:09184:2156;4,5;4480454;825588;48,14742811;11,73588138
2157;Feldkirchen, Emeranstraße;Emeranstraße;Feldkirchen (b Mchn);9184118;de:09184:2157;4,5;4480556;825260;48,15038103;11,73723708
2159;Dornach, Humboldtstraße;Humboldtstraße;Dornach (b München);9184112;de:09184:2159;4,5;4476504;825165;48,1510983;11,68277632
2160;Haar, Leibstraße;Leibstraße;Haar (b München);9184123;de:09184:2160;4,5;4480112;830069;48,10711861;11,73149508
2161;Dornach, Ohmstraße;Ohmstraße;Dornach (b München);9184112;de:09184:2161;4,5;4476776;825209;48,15071261;11,68643423
2162;Haar, Joh.-Seb.-Bach-Straße;Joh.-Seb.-Bach-Straße;Haar (b München);9184123;de:09184:2162;4,5;4479970;830310;48,10494676;11,72959966
2164;Haar, F.-Kobell-Str./Waldfr.;F.-Kobell-Str./Waldfriedhof;Haar (b München);9184123;de:09184:2164;4,5;4479483;830485;48,1033574;11,72306897
2165;Haar, Freibadstraße;Freibadstraße;Haar (b München);9184123;de:09184:2165;4,5;4480252;830480;48,10342673;11,73339406
2166;Haar, Am See;Am See;Haar (b München);9184123;de:09184:2166;4,5;4479339;830196;48,1059518;11,72112146
2167;Haar, Wasserburger Straße;Wasserburger Straße;Haar (b München);9184123;de:09184:2167;4,5;4480476;830190;48,10604171;11,7363884
2168;Haar, Ludwig-Moser-Straße;Ludwig-Moser-Straße;Haar (b München);9184123;de:09184:2168;4,5;4479292;829802;48,10949363;11,7204712
2169;Haar, H.Stießb.-Str.(Schleife);Hans-Stießb.-Str. (Schleife);Haar (b München);9184123;de:09184:2169;4,5;4479018;829785;48,10963753;11,71679094
2170;Haar, Hans-Stießberger-Straße;Hans-Stießberger-Straße;Haar (b München);9184123;de:09184:2170;4,5;4478972;829675;48,11062527;11,71616779
2171;Keferloh;Keferloh;Keferloh;9184121;de:09184:2171;5;4479787;831455;48,09464362;11,72719681
2172;Putzbrunn, M.-Haslbeck-Straße;Michael-Haslbeck-Straße;Putzbrunn;9184140;de:09184:2172;5;4479296;833463;48,07656921;11,72070286
2173;Feldkirchen, Dornacher Straße;Dornacher Straße;Feldkirchen (b Mchn);9184118;de:09184:2173;4,5;4479705;825018;48,15253075;11,72578875
2174;Putzbrunn, Wernh.-v.-Braun-Str;Wernher-von-Braun-Straße;Putzbrunn;9184140;de:09184:2174;5;4479260;833711;48,07433768;11,72023181
2176;Putzbrunn, Kirchenzentrum;Kirchenzentrum;Putzbrunn;9184140;de:09184:2176;5;4478914;833501;48,07621491;11,71557832
2177;Dornach, Einsteinring West;Einsteinring West;Dornach (b München);9184112;de:09184:2177;4,5;4476775;825613;48,14707931;11,68644288
2178;Putzbrunn, Eichenstraße;Eichenstraße;Putzbrunn;9184140;de:09184:2178;5;4477730;833629;48,07502343;11,6996959
2179;Dornach, Einsteinring Süd;Einsteinring Süd;Dornach (b München);9184112;de:09184:2179;4,5;4476957;825626;48,14696904;11,68888935
2180;Putzbrunn, Birkenweg;Birkenweg;Putzbrunn;9184140;de:09184:2180;5;4477308;833794;48,07352462;11,69404164
2181;Dornach, Bahnhofstr.;Bahnhofstraße;Dornach (b München);9184112;de:09184:2181;4,5;4476637;825598;48,14720915;11,68458757
2182;Ottobrunn, Waldstraße;Waldstraße;Ottobrunn;9184136;de:09184:2182;4,5;4476960;833936;48,07223506;11,68937945
2183;Dornach, Margaretha-Ley-Ring;Margaretha-Ley-Ring;Dornach (b München);9184112;de:09184:2183;4,5;4476475;825475;48,14830933;11,68240375
2184;Ottobrunn, Lenbachallee;Lenbachallee;Ottobrunn;9184136;de:09184:2184;4,5;4476498;834140;48,07038353;11,6831912
2185;Kirchheim, Pfr-Caspar-Mayr-Pl.;Pfr.-Caspar-Mayr-Platz;Kirchheim b München;9184131;de:09184:2185;6,7;4481985;822277;48,17725005;11,75631504
2186;Ottobrunn, Am Brunneck;Am Brunneck;Ottobrunn;9184136;de:09184:2186;4,5;4475937;834308;48,06885169;11,67567301
2187;Ottob.,A.Brunneck/Uhlands.;Am Brunneck/Uhlandstraße;Ottobrunn;9184136;de:09184:2187;4,5;4476031;834354;48,06844154;11,67693688
2188;Ottobrunn, Karl-Stieler-Str.;Karl-Stieler-Straße;Ottobrunn;9184136;de:09184:2188;4,5;4476267;834841;48,06407063;11,68013056
2189;Ottobrunn, Alte Landstraße;Alte Landstraße;Ottobrunn;9184136;de:09184:2189;4,5;4474311;833719;48,07408521;11,65382008
2190;Ottobrunn, Hans-Kandler-Weg;Hans-Kandler-Weg;Ottobrunn;9184136;de:09184:2190;4,5;4475716;835115;48,06158568;11,67275358
2191;Feldkirchen, Mozartstraße;Mozartstraße;Feldkirchen (b Mchn);9184118;de:09184:2191;4,5;4479523;825160;48,15124786;11,72334956
2192;Ottobrunn, Ottostraße;Ottostraße;Ottobrunn;9184136;de:09184:2192;4,5;4475142;835348;48,05946809;11,66506636
2193;Feldkirchen, Gewerbegeb. Süd;Gewerbegebiet Süd;Feldkirchen (b Mchn);9184118;de:09184:2193;4,5;4480759;826315;48,14089934;11,74001305
2195;Feldkirchen, Olympiastraße;Olympiastraße;Feldkirchen (b Mchn);9184118;de:09184:2195;4,5;4479505;825984;48,14383685;11,72314742
2196;Ottobrunn, Finkenstraße;Finkenstraße;Ottobrunn;9184136;de:09184:2196;4,5;4475279;835642;48,05682938;11,6669213
2197;Dornach, Otto-Hahn-Str.;Otto-Hahn-Straße;Dornach (b München);9184112;de:09184:2197;4,5;4476614;825542;48,14771192;11,6842754
2198;Ottobrunn, Elbeweg;Elbeweg;Ottobrunn;9184136;de:09184:2198;4,5;4474714;835330;48,05961312;11,65932348
2199;Feldkirchen, F.-Schüle-Str.;Friedrich-Schüle-Straße;Feldkirchen (b Mchn);9184118;de:09184:2199;4,5;4480960;825205;48,15088792;11,74266406
2200;Neubiberg;Neubiberg;Neubiberg;9184146;de:09184:2200;4;4474823;833508;48,07600325;11,66067828
2201;Ottobrunn, Phönix-Bad;Phönix-Bad;Ottobrunn;9184136;de:09184:2201;4,5;4474131;835629;48,05690071;11,65152038
2201;Ottobrunn, Sportpark;Sportpark;Ottobrunn;9184136;de:09184:2201;4,5;4474131;835629;48,05690071;11,65152038
2202;Ottobrunn, Isarweg;Isarweg;Ottobrunn;9184136;de:09184:2202;4,5;4474258;835325;48,05963982;11,65320573
2203;Ottobrunn, Robert-Koch-Str.;Robert-Koch-Straße;Ottobrunn;9184136;de:09184:2203;4,5;4475387;835882;48,05467517;11,66838393
2204;Ottobrunn, Parkfriedhof;Parkfriedhof;Ottobrunn;9184136;de:09184:2204;4,5;4474245;835088;48,06177071;11,65301703
2205;Taufkirchen, L.-Bölkow-Allee;Ludwig-Bölkow-Allee;Taufkirchen (b Mchn);9184145;de:09184:2205;4,5;4474091;836323;48,05065771;11,65102589
2206;Ottobrunn, Siemensstraße;Siemensstraße;Ottobrunn;9184136;de:09184:2206;4,5;4474068;834805;48,06430863;11,6506252
2207;Taufkirchen, Hugo-Junkers-Str.;Hugo-Junkers-Straße;Taufkirchen (b Mchn);9184145;de:09184:2207;4,5;4474361;837152;48,04321316;11,65469718
2208;Haar, Vockestraße;Vockestraße;Haar (b München);9184123;de:09184:2208;4,5;4480527;830220;48,10577348;11,73707458
2210;Ottobrunn;Ottobrunn;Ottobrunn;9184136;de:09184:2210;4,5;4476276;834957;48,06302774;11,68025776
2211;Kirchheim, Hauptschule;Hauptschule;Kirchheim b München;9184131;de:09184:2211;6;4481895;823351;48,16758877;11,75515074
2212;Haar, Waldstraße;Waldstraße;Haar (b München);9184123;de:09184:2212;4,5;4481094;830377;48,10437865;11,744695
2213;Salmdorf, Siedlung;Siedlung;Salmdorf;9184123;de:09184:2213;4;4479611;827474;48,13044031;11,72464329
2214;Heimstetten (S) Nord;Heimstetten (S) Nord;Heimstetten;9184131;de:09184:2214;5,6;4482256;824284;48,15920828;11,76004297
2215;Heimstetten (S) Süd;Heimstetten (S) Süd;Heimstetten;9184131;de:09184:2215;5,6;4482117;824415;48,15802626;11,75818011
2216;Haar, Von-Braunmühl-Straße;Von-Braunmühl-Straße;Haar (b München);9184123;de:09184:2216;4,5;4481025;829475;48,11248856;11,74372829
2217;Heimstetten, Räterzentrum;Räterzentrum;Heimstetten;9184131;de:09184:2217;6;4482076;823772;48,16380776;11,75760185
2218;Haar, Rechnerstraße;Rechnerstraße;Haar (b München);9184123;de:09184:2218;4,5;4480578;830006;48,10769961;11,73774962
2219;Heimstetten, Zugspitzstraße;Zugspitzstraße;Heimstetten;9184131;de:09184:2219;6;4482266;824045;48,16135795;11,76016739
2220;Hohenbrunn;Hohenbrunn;Hohenbrunn (Obb);9184129;de:09184:2220;5;4477657;836763;48,04683569;11,69888035
2221;Grasbrunn, Lehnerstraße;Lehnerstraße;Grasbrunn;9184121;de:09184:2221;5,6;4481388;833273;48,0783426;11,74876918
2222;Haar, Gymnasium;Gymnasium;Haar (b München);9184123;de:09184:2222;4,5;4479521;830047;48,10729769;11,72355812
2223;Neukeferloh, Am Weichselgarten;Am Weichselgarten;Neukeferloh;9184121;de:09184:2223;5;4482530;830822;48,10041773;11,76399479
2224;Neukeferloh, Grasbrunner Weg;Grasbrunner Weg;Neukeferloh;9184121;de:09184:2224;5;4482082;831022;48,09860658;11,75798827
2224;Neukeferloh, Luisenweg;Luisenweg;Neukeferloh;9184121;de:09184:2224;5;4482082;831022;48,09860658;11,75798827
2225;Neukeferloh, Bretonisch.Ring;Bretonischer Ring;Neukeferloh;9184121;de:09184:2225;5;4482287;830779;48,10079771;11,76073043
2226;Neukeferloh, Rathaus;Rathaus;Neukeferloh;9184121;de:09184:2226;5;4482310;831320;48,09593295;11,76106172
2227;Neukeferloh, Waldstraße;Waldstraße;Neukeferloh;9184121;de:09184:2227;5;4482145;831488;48,09441746;11,75885364
2228;Neukeferloh, Grünlandstraße;Grünlandstraße;Neukeferloh;9184121;de:09184:2228;5;4482557;831421;48,09503145;11,76438185
2229;Neukeferloh, L.-Stadler-Straße;Leonhard-Stadler-Straße;Neukeferloh;9184121;de:09184:2229;5;4482078;831550;48,09385798;11,7579568
2230;Wächterhof;Wächterhof;Wächterhof;9184127;de:09184:2230;5,6;4478733;837848;48,03711469;11,71336592
2231;Grasbrunn, Am Sportpark;Am Sportpark;Grasbrunn;9184121;de:09184:2231;5,6;4481438;832206;48,08793998;11,74939371
2232;Neukeferloh, Fritz-Bonnet-Str.;Fritz-Bonnet-Straße;Neukeferloh;9184121;de:09184:2232;5;4482713;831535;48,09401048;11,76648075
2233;Neukeferloh, Bahnhofstraße;Bahnhofstraße;Neukeferloh;9184121;de:09184:2233;5;4482440;830621;48,10222291;11,76277814
2234;Neukeferloh, Ostring;Ostring;Neukeferloh;9184121;de:09184:2234;5;4482831;831271;48,09638792;11,7680542
2235;Ottobrunn, Jahnstraße;Jahnstraße;Ottobrunn;9184136;de:09184:2235;4,5;4474695;834437;48,0676434;11,65901565
2236;Ottobrunn, Bahnhofstraße;Bahnhofstraße;Ottobrunn;9184136;de:09184:2236;4,5;4474486;834053;48,07108849;11,65618842
2237;Garching, Untere Strassäcker;Untere Strassäcker;Garching (b München);9184119;de:09184:2237;6,7;4474443;813355;48,25722708;11,65436538
2238;Ottobrunn, Ortsmitte;Ortsmitte;Ottobrunn;9184136;de:09184:2238;4,5;4474833;834709;48,06520269;11,66088331
2239;Ottobrunn, Lindenstr.;Lindenstraße;Ottobrunn;9184136;de:09184:2239;4,5;4474537;834845;48,06396783;11,65692001
2240;Höhenkirchen-Siegertsbrunn;Höhenkirchen-Siegertsbrunn;Höhenkirchen-Sieg.;9184127;de:09184:2240;6,7;4479159;839914;48,01854836;11,71917919
2241;Riemerling, Appeltwiese;Appeltwiese;Riemerling;9184129;de:09184:2241;4,5;4475629;836252;48,05135693;11,67165128
2242;Ottobrunn, Hubertusstraße;Hubertusstraße;Ottobrunn;9184136;de:09184:2242;4,5;4475043;835138;48,06135282;11,66372595
2243;Riemerling, Otto-Hahn-Straße;Otto-Hahn-Straße;Riemerling;9184129;de:09184:2243;4,5;4475868;835859;48,05490042;11,67483486
2244;Riemerling, Rudolf-Diesel-Str.;Rudolf-Diesel-Straße;Riemerling;9184129;de:09184:2244;4,5;4475492;835865;48,0548321;11,66979144
2245;Ottobrunn, Einsteinstraße;Einsteinstraße;Ottobrunn;9184136;de:09184:2245;4,5;4474855;836123;48,05248699;11,66126176
2246;Neubiberg, Kaiserstraße;Kaiserstraße;Neubiberg;9184146;de:09184:2246;4;4475287;833578;48,07539191;11,66690909
2247;Ottobrunn, Röntgenstraße;Röntgenstraße;Ottobrunn;9184136;de:09184:2247;4,5;4475129;835985;48,05373883;11,66492906
2248;Neubiberg, Schulzstraße;Schulzstraße;Neubiberg;9184146;de:09184:2248;4;4475965;833652;48,07475237;11,67601175
2249;Neubiberg, Hauptstraße;Hauptstraße;Neubiberg;9184146;de:09184:2249;4;4474797;833440;48,07661377;11,66032534
2250;Dürrnhaar;Dürrnhaar;Dürrnhaar;9184137;de:09184:2250;7,8;4480287;842789;47,99272801;11,73443238
2251;Neubiberg, Anzengruberstr.;Anzengruberstraße;Neubiberg;9184146;de:09184:2251;4,5;4477019;833561;48,07560969;11,69015095
2251;Neubiberg, Waldstr.;Waldstraße;Neubiberg;9184146;de:09184:2251;4,5;4477019;833561;48,07560969;11,69015095
2252;Neubiberg, Wotanstraße;Wotanstraße;Neubiberg;9184146;de:09184:2252;4;4476232;833711;48,07423179;11,67959803
2253;Neubiberg, Barbarossastraße;Barbarossastraße;Neubiberg;9184146;de:09184:2253;4;4475641;833614;48,07508179;11,67166169
2254;Neubiberg, Lena-Christ-Straße;Lena-Christ-Straße;Neubiberg;9184146;de:09184:2254;4,5;4476704;833625;48,07502267;11,68592725
2255;Solalinden, Andr.-Wagner-Str.;Andreas-Wagner-Straße;Solalinden;9184140;de:09184:2255;5;4478188;831843;48,09110137;11,70575065
2256;Putzbrunn, Neubiberger Straße;Neubiberger Straße;Putzbrunn;9184140;de:09184:2256;5;4477213;833547;48,07574257;11,69275362
2257;Solalinden, Am Hochstand;Am Hochstand;Solalinden;9184140;de:09184:2257;5;4478495;832196;48,08793719;11,70988956
2258;Unterhaching, Förderzentrum;Förderzentrum;Unterhaching;9184148;;;4471186;835131;48,06125296;11,61198043
2259;Ödenstockach, Ort;Ort;Oedenstockach;9184140;de:09184:2259;5;4477517;832516;48,0850255;11,69677884
2259;Oedenstockach;Oedenstockach;Oedenstockach;9184140;de:09184:2259;5;4477517;832516;48,0850255;11,69677884
2260;Aying;Aying;Aying;9184137;de:09184:2260;8,9;4482915;845407;47,96925876;11,76974743
2261;Lohhof, Hedwigstraße;Hedwigstraße;Lohhof (Kr München);9184149;de:09184:2261;7;4469726;811542;48,27332313;11,5907115
2262;Unterhaching, Gewerbegebiet Ost;Gewerbegebiet Ost;Unterhaching;9184148;;;4470682;835675;48,05633763;11,6052562
2263;Unterhaching, Gewerbegebiet West;Gewerbegebiet West;Unterhaching;9184148;;;4470292;835662;48,05643648;11,60002363
2265;Putzbrunn,Seemannsiedl.;Seemannsiedlung;Putzbrunn;9184140;de:09184:2265;5;4477251;832873;48,08180543;11,69322761
2266;Grasbrunn;Grasbrunn;Grasbrunn;9184121;de:09184:2266;5,6;4481009;833218;48,07882603;11,74368038
2267;Putzbrunn, Solalindenstr.;Solalindenstr.;Putzbrunn;9184140;;5;4478926;833279;48,07821183;11,71572838
2268;Möschenfeld Abzw.;Möschenfeld Abzw.;Möschenfeld;9184121;de:09184:2268;6;4483193;834061;48,07130609;11,77302422
2269;Möschenfeld;Möschenfeld;Möschenfeld;9184121;de:09184:2269;6;4483255;833609;48,07537274;11,77383841
2270;Peiß;Peiß;Peiß;9184137;de:09184:2270;9;4483437;846432;47,96005412;11,77677776
2271;Ottobrunn, Erlenstr.;Erlenstraße;Ottobrunn;9184136;;4,5;4476162;834262;48,06927385;11,67868947
2272;Harthausen, Kriegerdenkmal;Kriegerdenkmal;Harthausen (Grasbr.);9184121;de:09184:2272;6,7;4483152;835456;48,05875921;11,77252919
2273;Harthausen,Feuerwehrgerätehaus;Feuerwehrgerätehaus;Harthausen (Grasbr.);9184121;de:09184:2273;6,7;4483113;835250;48,06061081;11,77199783
2274;Harthausen, Forstwirt;Forstwirt;Harthausen (Grasbr.);9184121;de:09184:2274;6,7;4482536;836440;48,04989307;11,7643056
2275;Neubiberg, Walkürenstr.;Walkürenstraße;Neubiberg;9184146;de:09184:2275;4;4476039;833602;48,07520482;11,67700198
2276;Schlag;Schlag;Schlag (Oberpframm.);9175131;de:09175:2276;7,8;4483973;837937;48,03646771;11,78363643
2277;Neubiberg, Am Hachinger Bach;Am Hachinger Bach;Neubiberg;9184146;de:09184:2277;3,4;4472169;832609;48,08397769;11,62500373
2278;Neubiberg, Cramer-Klett-Str.;Cramer-Klett-Straße;Neubiberg;9184146;de:09184:2278;4;4476041;833919;48,07235402;11,67704663
2279;Neubiberg, Realschule;Realschule;Neubiberg;9184146;de:09184:2279;4,5;4476379;834057;48,07112557;11,68158983
2280;Großhelfendorf;Großhelfendorf;Großhelfendorf;9184137;de:09184:2280;9,1;4483865;848161;47,94451517;11,78257366
2281;Ottobrunn, F.-Ebert-Platz;Friedrich-Ebert-Platz;Ottobrunn;9184136;de:09184:2281;4,5;4475307;835311;48,05980726;11,66727777
2282;Ottobrunn, Kleiststraße;Kleiststraße;Ottobrunn;9184136;de:09184:2282;4,5;4476727;834400;48,06805368;11,68627818
2283;Ottobrunn, Marie-Curie-Str.;Marie-Curie-Str.;Ottobrunn;9184136;de:09184:2283;4,5;4474267;835945;48,05406432;11,65336383
2284;Ottobrunn, Tulpenweg;Tulpenweg;Ottobrunn;9184136;de:09184:2284;4,5;4477039;834745;48,06496231;11,69048307
2285;Putzbrunn, Waldpark;Waldpark;Putzbrunn;9184140;de:09184:2285;5;4477285;834088;48,07087976;11,69374865
2286;Riemerling, Th.-Heuss-Str.;Theodor-Heuss-Straße;Riemerling;9184129;de:09184:2286;4,5;4477363;834684;48,0655225;11,69482692
2287;Putzbrunn, Brennerei;Brennerei;Putzbrunn;9184140;de:09184:2287;5;4478684;833405;48,07707061;11,71248695
2288;Putzbrunn, Waldkolonie;Waldkolonie;Putzbrunn;9184140;de:09184:2288;5;4477897;833090;48,07987665;11,70190902
2289;Putzbrunn, Hohenbrunner Straße;Hohenbrunner Straße;Putzbrunn;9184140;de:09184:2289;5;4478866;833656;48,07481935;11,71494185
2290;Neubiberg,Brunhildenstr.;Brunhildenstraße;Neubiberg;9184146;de:09184:2290;4;4476036;833311;48,07782176;11,67694537
2291;Putzbrunn, Isarweg;Isarweg;Putzbrunn;9184140;de:09184:2291;5;4477333;833026;48,08043238;11,69433629
